micrograph,created_at,_rlnCtfFigureOfMerit #11,_rlnDefocusAngle #5,_rlnCtfMaxResolution #12,motioncor_aligned_no_DW,gctf_ctf_fit,motioncor_log,gctf_epa_log,Defocus_U,_rlnDetectorPixelSize #10,Defocus_V,_rlnVoltage #6,Phase_shift,Resolution,_rlnDefocusU #3,_rlnSphericalAberration #7,_rlnPhaseShift #13,_rlnMagnification #9,Angle,_rlnAmplitudeContrast #8,_rlnCtfImage #2,_rlnMicrographName #1,gctf_log,_rlnDefocusV #4,motioncor_aligned_DW,Defocus,delta_Defocus
20S_435_Mar29_08.14.09,2017-12-15 14:36:07.219827,0.011148,32.956032,2.846579,motioncor/20S_435_Mar29_08.14.09.mrc,gctf/20S_435_Mar29_08.14.09.ctf,motioncor/20S_435_Mar29_08.14.09_DriftCorr.log,gctf/20S_435_Mar29_08.14.09_EPA.log,3.0682600000000004,1.060000,2.8535999999999997,300.000000,0.5601666666666667,2.9370380000000003,3068.262207,2.620000,100.829002,10000.000000,32.96,0.100000,/home/viktor/Downloads/input/20S_435_Mar29_08.14.09/20S_435_Mar29_08.14.09.ctf:mrc,/home/viktor/Downloads/input/20S_435_Mar29_08.14.09/20S_435_Mar29_08.14.09.mrc,gctf/20S_435_Mar29_08.14.09_gctf.log,2853.601562,motioncor/20S_435_Mar29_08.14.09_DW.mrc,2.9609300000000003,0.21466000000000074
20S_434_Mar29_08.11.43,2017-12-15 14:36:37.676912,0.025161,30.685135,2.698062,motioncor/20S_434_Mar29_08.11.43.mrc,gctf/20S_434_Mar29_08.11.43.ctf,motioncor/20S_434_Mar29_08.11.43_DriftCorr.log,gctf/20S_434_Mar29_08.11.43_EPA.log,3.6664299999999996,1.060000,3.48332,300.000000,0.5855555555555556,2.951005,3666.427979,2.620000,105.403381,10000.000000,30.69,0.100000,/home/viktor/Downloads/input/20S_434_Mar29_08.11.43/20S_434_Mar29_08.11.43.ctf:mrc,/home/viktor/Downloads/input/20S_434_Mar29_08.11.43/20S_434_Mar29_08.11.43.mrc,gctf/20S_434_Mar29_08.11.43_gctf.log,3483.315186,motioncor/20S_434_Mar29_08.11.43_DW.mrc,3.574875,0.18310999999999966
20S_433_Mar29_08.09.19,2017-12-15 14:37:08.570625,0.036475,32.191261,2.321689,motioncor/20S_433_Mar29_08.09.19.mrc,gctf/20S_433_Mar29_08.09.19.ctf,motioncor/20S_433_Mar29_08.09.19_DriftCorr.log,gctf/20S_433_Mar29_08.09.19_EPA.log,4.5266,1.060000,4.30995,300.000000,0.5839444444444445,3.116126,4526.603027,2.620000,105.107353,10000.000000,32.19,0.100000,/home/viktor/Downloads/input/20S_433_Mar29_08.09.19/20S_433_Mar29_08.09.19.ctf:mrc,/home/viktor/Downloads/input/20S_433_Mar29_08.09.19/20S_433_Mar29_08.09.19.mrc,gctf/20S_433_Mar29_08.09.19_gctf.log,4309.951660,motioncor/20S_433_Mar29_08.09.19_DW.mrc,4.4182749999999995,0.21665000000000045
20S_432_Mar29_08.06.53,2017-12-15 14:37:39.481918,0.033412,35.463318,2.775642,motioncor/20S_432_Mar29_08.06.53.mrc,gctf/20S_432_Mar29_08.06.53.ctf,motioncor/20S_432_Mar29_08.06.53_DriftCorr.log,gctf/20S_432_Mar29_08.06.53_EPA.log,5.057300000000001,1.060000,4.8251,300.000000,0.46761111111111114,2.8959200000000003,5057.302246,2.620000,84.167175,10000.000000,35.46,0.100000,/home/viktor/Downloads/input/20S_432_Mar29_08.06.53/20S_432_Mar29_08.06.53.ctf:mrc,/home/viktor/Downloads/input/20S_432_Mar29_08.06.53/20S_432_Mar29_08.06.53.mrc,gctf/20S_432_Mar29_08.06.53_gctf.log,4825.096191,motioncor/20S_432_Mar29_08.06.53_DW.mrc,4.941200000000001,0.23220000000000063
20S_431_Mar29_08.04.28,2017-12-15 14:38:09.942500,0.028203,34.345848,2.738890,motioncor/20S_431_Mar29_08.04.28.mrc,gctf/20S_431_Mar29_08.04.28.ctf,motioncor/20S_431_Mar29_08.04.28_DriftCorr.log,gctf/20S_431_Mar29_08.04.28_EPA.log,5.00404,1.060000,4.76559,300.000000,0.4664444444444444,3.275928,5004.037598,2.620000,83.960808,10000.000000,34.35,0.100000,/home/viktor/Downloads/input/20S_431_Mar29_08.04.28/20S_431_Mar29_08.04.28.ctf:mrc,/home/viktor/Downloads/input/20S_431_Mar29_08.04.28/20S_431_Mar29_08.04.28.mrc,gctf/20S_431_Mar29_08.04.28_gctf.log,4765.585449,motioncor/20S_431_Mar29_08.04.28_DW.mrc,4.884815000000001,0.23844999999999938
20S_430_Mar29_08.02.03,2017-12-15 14:38:40.414900,0.038321,32.830357,2.647093,motioncor/20S_430_Mar29_08.02.03.mrc,gctf/20S_430_Mar29_08.02.03.ctf,motioncor/20S_430_Mar29_08.02.03_DriftCorr.log,gctf/20S_430_Mar29_08.02.03_EPA.log,6.39572,1.060000,6.141979999999999,300.000000,0.5001666666666666,3.505956,6395.721191,2.620000,90.033478,10000.000000,32.83,0.100000,/home/viktor/Downloads/input/20S_430_Mar29_08.02.03/20S_430_Mar29_08.02.03.ctf:mrc,/home/viktor/Downloads/input/20S_430_Mar29_08.02.03/20S_430_Mar29_08.02.03.mrc,gctf/20S_430_Mar29_08.02.03_gctf.log,6141.979004,motioncor/20S_430_Mar29_08.02.03_DW.mrc,6.2688500000000005,0.2537400000000005
20S_429_Mar29_07.59.45,2017-12-15 14:39:10.874600,0.023138,33.943642,2.337933,motioncor/20S_429_Mar29_07.59.45.mrc,gctf/20S_429_Mar29_07.59.45.ctf,motioncor/20S_429_Mar29_07.59.45_DriftCorr.log,gctf/20S_429_Mar29_07.59.45_EPA.log,3.8074899999999996,1.060000,3.5858000000000003,300.000000,0.5509444444444445,2.779194,3807.491699,2.620000,99.171829,10000.000000,33.94,0.100000,/home/viktor/Downloads/input/20S_429_Mar29_07.59.45/20S_429_Mar29_07.59.45.ctf:mrc,/home/viktor/Downloads/input/20S_429_Mar29_07.59.45/20S_429_Mar29_07.59.45.mrc,gctf/20S_429_Mar29_07.59.45_gctf.log,3585.800293,motioncor/20S_429_Mar29_07.59.45_DW.mrc,3.696645,0.22168999999999928
20S_425_Mar29_07.50.03,2017-12-15 14:39:41.325694,0.017481,31.638704,2.737164,motioncor/20S_425_Mar29_07.50.03.mrc,gctf/20S_425_Mar29_07.50.03.ctf,motioncor/20S_425_Mar29_07.50.03_DriftCorr.log,gctf/20S_425_Mar29_07.50.03_EPA.log,3.4092800000000003,1.060000,3.26901,300.000000,0.3552222222222222,2.766803,3409.279053,2.620000,63.941868,10000.000000,31.64,0.100000,/home/viktor/Downloads/input/20S_425_Mar29_07.50.03/20S_425_Mar29_07.50.03.ctf:mrc,/home/viktor/Downloads/input/20S_425_Mar29_07.50.03/20S_425_Mar29_07.50.03.mrc,gctf/20S_425_Mar29_07.50.03_gctf.log,3269.009033,motioncor/20S_425_Mar29_07.50.03_DW.mrc,3.3391450000000003,0.14027000000000012
20S_424_Mar29_07.47.37,2017-12-15 14:40:11.784761,0.008738,29.000721,2.997847,motioncor/20S_424_Mar29_07.47.37.mrc,gctf/20S_424_Mar29_07.47.37.ctf,motioncor/20S_424_Mar29_07.47.37_DriftCorr.log,gctf/20S_424_Mar29_07.47.37_EPA.log,2.97773,1.060000,2.76274,300.000000,0.4198333333333333,3.116126,2977.725098,2.620000,75.567032,10000.000000,29.0,0.100000,/home/viktor/Downloads/input/20S_424_Mar29_07.47.37/20S_424_Mar29_07.47.37.ctf:mrc,/home/viktor/Downloads/input/20S_424_Mar29_07.47.37/20S_424_Mar29_07.47.37.mrc,gctf/20S_424_Mar29_07.47.37_gctf.log,2762.740723,motioncor/20S_424_Mar29_07.47.37_DW.mrc,2.8702349999999996,0.21499000000000024
20S_423_Mar29_07.45.11,2017-12-15 14:40:42.260630,0.010105,28.953812,2.959046,motioncor/20S_423_Mar29_07.45.11.mrc,gctf/20S_423_Mar29_07.45.11.ctf,motioncor/20S_423_Mar29_07.45.11_DriftCorr.log,gctf/20S_423_Mar29_07.45.11_EPA.log,3.07567,1.060000,2.87637,300.000000,0.38272222222222224,3.054768,3075.670166,2.620000,68.891632,10000.000000,28.95,0.100000,/home/viktor/Downloads/input/20S_423_Mar29_07.45.11/20S_423_Mar29_07.45.11.ctf:mrc,/home/viktor/Downloads/input/20S_423_Mar29_07.45.11/20S_423_Mar29_07.45.11.mrc,gctf/20S_423_Mar29_07.45.11_gctf.log,2876.370361,motioncor/20S_423_Mar29_07.45.11_DW.mrc,2.97602,0.19930000000000003
20S_422_Mar29_07.42.45,2017-12-15 14:41:12.755804,0.021356,33.189644,2.655183,motioncor/20S_422_Mar29_07.42.45.mrc,gctf/20S_422_Mar29_07.42.45.ctf,motioncor/20S_422_Mar29_07.42.45_DriftCorr.log,gctf/20S_422_Mar29_07.42.45_EPA.log,3.6054899999999996,1.060000,3.40463,300.000000,0.3653888888888889,2.8133939999999997,3605.494873,2.620000,65.765617,10000.000000,33.19,0.100000,/home/viktor/Downloads/input/20S_422_Mar29_07.42.45/20S_422_Mar29_07.42.45.ctf:mrc,/home/viktor/Downloads/input/20S_422_Mar29_07.42.45/20S_422_Mar29_07.42.45.mrc,gctf/20S_422_Mar29_07.42.45_gctf.log,3404.627197,motioncor/20S_422_Mar29_07.42.45_DW.mrc,3.50506,0.2008599999999996
20S_421_Mar29_07.40.19,2017-12-15 14:41:43.211713,0.034235,34.231693,2.466712,motioncor/20S_421_Mar29_07.40.19.mrc,gctf/20S_421_Mar29_07.40.19.ctf,motioncor/20S_421_Mar29_07.40.19_DriftCorr.log,gctf/20S_421_Mar29_07.40.19_EPA.log,4.36454,1.060000,4.1712,300.000000,0.3001666666666667,2.482217,4364.541504,2.620000,54.028526,10000.000000,34.23,0.100000,/home/viktor/Downloads/input/20S_421_Mar29_07.40.19/20S_421_Mar29_07.40.19.ctf:mrc,/home/viktor/Downloads/input/20S_421_Mar29_07.40.19/20S_421_Mar29_07.40.19.mrc,gctf/20S_421_Mar29_07.40.19_gctf.log,4171.204590,motioncor/20S_421_Mar29_07.40.19_DW.mrc,4.26787,0.19334000000000007
20S_420_Mar29_07.37.54,2017-12-15 14:42:14.036179,0.030609,28.868177,3.059070,motioncor/20S_420_Mar29_07.37.54.mrc,gctf/20S_420_Mar29_07.37.54.ctf,motioncor/20S_420_Mar29_07.37.54_DriftCorr.log,gctf/20S_420_Mar29_07.37.54_EPA.log,4.75629,1.060000,4.56554,300.000000,0.2858888888888889,3.253843,4756.292969,2.620000,51.456299,10000.000000,28.87,0.100000,/home/viktor/Downloads/input/20S_420_Mar29_07.37.54/20S_420_Mar29_07.37.54.ctf:mrc,/home/viktor/Downloads/input/20S_420_Mar29_07.37.54/20S_420_Mar29_07.37.54.mrc,gctf/20S_420_Mar29_07.37.54_gctf.log,4565.541016,motioncor/20S_420_Mar29_07.37.54_DW.mrc,4.660915,0.19074999999999953
20S_419_Mar29_07.35.29,2017-12-15 14:42:44.993040,0.029355,31.544708,2.773870,motioncor/20S_419_Mar29_07.35.29.mrc,gctf/20S_419_Mar29_07.35.29.ctf,motioncor/20S_419_Mar29_07.35.29_DriftCorr.log,gctf/20S_419_Mar29_07.35.29_EPA.log,4.859229999999999,1.060000,4.68982,300.000000,0.23238888888888887,3.280876,4859.229492,2.620000,41.828102,10000.000000,31.54,0.100000,/home/viktor/Downloads/input/20S_419_Mar29_07.35.29/20S_419_Mar29_07.35.29.ctf:mrc,/home/viktor/Downloads/input/20S_419_Mar29_07.35.29/20S_419_Mar29_07.35.29.mrc,gctf/20S_419_Mar29_07.35.29_gctf.log,4689.823242,motioncor/20S_419_Mar29_07.35.29_DW.mrc,4.774525,0.16940999999999917
20S_418_Mar29_07.33.04,2017-12-15 14:43:15.911925,0.030996,30.882860,2.969159,motioncor/20S_418_Mar29_07.33.04.mrc,gctf/20S_418_Mar29_07.33.04.ctf,motioncor/20S_418_Mar29_07.33.04_DriftCorr.log,gctf/20S_418_Mar29_07.33.04_EPA.log,5.17594,1.060000,4.94588,300.000000,0.15783333333333333,3.063385,5175.936523,2.620000,28.412376,10000.000000,30.88,0.100000,/home/viktor/Downloads/input/20S_418_Mar29_07.33.04/20S_418_Mar29_07.33.04.ctf:mrc,/home/viktor/Downloads/input/20S_418_Mar29_07.33.04/20S_418_Mar29_07.33.04.mrc,gctf/20S_418_Mar29_07.33.04_gctf.log,4945.877930,motioncor/20S_418_Mar29_07.33.04_DW.mrc,5.06091,0.23005999999999993
20S_417_Mar29_07.30.47,2017-12-15 14:43:46.854700,0.013393,39.005077,2.653561,motioncor/20S_417_Mar29_07.30.47.mrc,gctf/20S_417_Mar29_07.30.47.ctf,motioncor/20S_417_Mar29_07.30.47_DriftCorr.log,gctf/20S_417_Mar29_07.30.47_EPA.log,3.3679,1.060000,3.01381,300.000000,0.4591666666666667,3.1545970000000003,3367.903320,2.620000,82.651711,10000.000000,39.01,0.100000,/home/viktor/Downloads/input/20S_417_Mar29_07.30.47/20S_417_Mar29_07.30.47.ctf:mrc,/home/viktor/Downloads/input/20S_417_Mar29_07.30.47/20S_417_Mar29_07.30.47.mrc,gctf/20S_417_Mar29_07.30.47_gctf.log,3013.807129,motioncor/20S_417_Mar29_07.30.47_DW.mrc,3.190855,0.35409000000000024
20S_415_Mar29_07.25.58,2017-12-15 14:44:17.865334,0.009014,38.482033,2.573389,motioncor/20S_415_Mar29_07.25.58.mrc,gctf/20S_415_Mar29_07.25.58.ctf,motioncor/20S_415_Mar29_07.25.58_DriftCorr.log,gctf/20S_415_Mar29_07.25.58_EPA.log,2.8561199999999998,1.060000,2.52643,300.000000,0.38572222222222224,2.9251720000000003,2856.121338,2.620000,69.425575,10000.000000,38.48,0.100000,/home/viktor/Downloads/input/20S_415_Mar29_07.25.58/20S_415_Mar29_07.25.58.ctf:mrc,/home/viktor/Downloads/input/20S_415_Mar29_07.25.58/20S_415_Mar29_07.25.58.mrc,gctf/20S_415_Mar29_07.25.58_gctf.log,2526.434814,motioncor/20S_415_Mar29_07.25.58_DW.mrc,2.6912749999999996,0.3296899999999998
20S_414_Mar29_07.23.33,2017-12-15 14:44:48.946725,0.010438,44.034260,2.820701,motioncor/20S_414_Mar29_07.23.33.mrc,gctf/20S_414_Mar29_07.23.33.ctf,motioncor/20S_414_Mar29_07.23.33_DriftCorr.log,gctf/20S_414_Mar29_07.23.33_EPA.log,3.1757600000000004,1.060000,2.8262199999999997,300.000000,0.47683333333333333,2.963083,3175.757812,2.620000,85.831650,10000.000000,44.03,0.100000,/home/viktor/Downloads/input/20S_414_Mar29_07.23.33/20S_414_Mar29_07.23.33.ctf:mrc,/home/viktor/Downloads/input/20S_414_Mar29_07.23.33/20S_414_Mar29_07.23.33.mrc,gctf/20S_414_Mar29_07.23.33_gctf.log,2826.221680,motioncor/20S_414_Mar29_07.23.33_DW.mrc,3.00099,0.34954000000000063
20S_413_Mar29_07.21.06,2017-12-15 14:45:19.419272,0.020348,44.437866,2.623116,motioncor/20S_413_Mar29_07.21.06.mrc,gctf/20S_413_Mar29_07.21.06.ctf,motioncor/20S_413_Mar29_07.21.06_DriftCorr.log,gctf/20S_413_Mar29_07.21.06_EPA.log,3.58677,1.060000,3.21624,300.000000,0.3667222222222222,3.022881,3586.771484,2.620000,66.012711,10000.000000,44.44,0.100000,/home/viktor/Downloads/input/20S_413_Mar29_07.21.06/20S_413_Mar29_07.21.06.ctf:mrc,/home/viktor/Downloads/input/20S_413_Mar29_07.21.06/20S_413_Mar29_07.21.06.mrc,gctf/20S_413_Mar29_07.21.06_gctf.log,3216.240234,motioncor/20S_413_Mar29_07.21.06_DW.mrc,3.4015050000000002,0.37053
20S_412_Mar29_07.18.40,2017-12-15 14:45:49.880845,0.034371,43.923859,2.546237,motioncor/20S_412_Mar29_07.18.40.mrc,gctf/20S_412_Mar29_07.18.40.ctf,motioncor/20S_412_Mar29_07.18.40_DriftCorr.log,gctf/20S_412_Mar29_07.18.40_EPA.log,4.3706700000000005,1.060000,4.04931,300.000000,0.3456666666666667,3.050478,4370.672363,2.620000,62.219673,10000.000000,43.92,0.100000,/home/viktor/Downloads/input/20S_412_Mar29_07.18.40/20S_412_Mar29_07.18.40.ctf:mrc,/home/viktor/Downloads/input/20S_412_Mar29_07.18.40/20S_412_Mar29_07.18.40.mrc,gctf/20S_412_Mar29_07.18.40_gctf.log,4049.306885,motioncor/20S_412_Mar29_07.18.40_DW.mrc,4.2099899999999995,0.3213600000000003
20S_411_Mar29_07.16.15,2017-12-15 14:46:20.315895,0.024268,39.719456,2.993715,motioncor/20S_411_Mar29_07.16.15.mrc,gctf/20S_411_Mar29_07.16.15.ctf,motioncor/20S_411_Mar29_07.16.15_DriftCorr.log,gctf/20S_411_Mar29_07.16.15_EPA.log,4.63445,1.060000,4.29488,300.000000,0.3428333333333333,3.173031,4634.453125,2.620000,61.709431,10000.000000,39.72,0.100000,/home/viktor/Downloads/input/20S_411_Mar29_07.16.15/20S_411_Mar29_07.16.15.ctf:mrc,/home/viktor/Downloads/input/20S_411_Mar29_07.16.15/20S_411_Mar29_07.16.15.mrc,gctf/20S_411_Mar29_07.16.15_gctf.log,4294.879883,motioncor/20S_411_Mar29_07.16.15_DW.mrc,4.464665,0.33957000000000015
20S_410_Mar29_07.13.50,2017-12-15 14:46:50.786043,0.033365,40.885201,3.118363,motioncor/20S_410_Mar29_07.13.50.mrc,gctf/20S_410_Mar29_07.13.50.ctf,motioncor/20S_410_Mar29_07.13.50_DriftCorr.log,gctf/20S_410_Mar29_07.13.50_EPA.log,4.77166,1.060000,4.38599,300.000000,0.34388888888888886,3.349175,4771.657227,2.620000,61.896587,10000.000000,40.89,0.100000,/home/viktor/Downloads/input/20S_410_Mar29_07.13.50/20S_410_Mar29_07.13.50.ctf:mrc,/home/viktor/Downloads/input/20S_410_Mar29_07.13.50/20S_410_Mar29_07.13.50.mrc,gctf/20S_410_Mar29_07.13.50_gctf.log,4385.991211,motioncor/20S_410_Mar29_07.13.50_DW.mrc,4.578825,0.3856700000000002
20S_405_Mar29_07.01.51,2017-12-15 14:47:21.247037,0.022691,58.000862,2.768566,motioncor/20S_405_Mar29_07.01.51.mrc,gctf/20S_405_Mar29_07.01.51.ctf,motioncor/20S_405_Mar29_07.01.51_DriftCorr.log,gctf/20S_405_Mar29_07.01.51_EPA.log,3.5695799999999998,1.060000,3.68826,300.000000,0.8278888888888889,2.797089,3569.584229,2.620000,149.019165,10000.000000,58.0,0.100000,/home/viktor/Downloads/input/20S_405_Mar29_07.01.51/20S_405_Mar29_07.01.51.ctf:mrc,/home/viktor/Downloads/input/20S_405_Mar29_07.01.51/20S_405_Mar29_07.01.51.mrc,gctf/20S_405_Mar29_07.01.51_gctf.log,3688.262939,motioncor/20S_405_Mar29_07.01.51_DW.mrc,3.62892,-0.11868000000000034
20S_403_Mar29_06.57.00,2017-12-15 14:47:51.705942,0.043488,77.243439,2.618372,motioncor/20S_403_Mar29_06.57.00.mrc,gctf/20S_403_Mar29_06.57.00.ctf,motioncor/20S_403_Mar29_06.57.00_DriftCorr.log,gctf/20S_403_Mar29_06.57.00_EPA.log,4.49998,1.060000,4.60092,300.000000,0.8862777777777778,2.7030990000000004,4499.983887,2.620000,159.527374,10000.000000,77.24,0.100000,/home/viktor/Downloads/input/20S_403_Mar29_06.57.00/20S_403_Mar29_06.57.00.ctf:mrc,/home/viktor/Downloads/input/20S_403_Mar29_06.57.00/20S_403_Mar29_06.57.00.mrc,gctf/20S_403_Mar29_06.57.00_gctf.log,4600.919434,motioncor/20S_403_Mar29_06.57.00_DW.mrc,4.55045,-0.10094000000000047
20S_402_Mar29_06.54.35,2017-12-15 14:48:22.149916,0.035066,63.194817,2.701418,motioncor/20S_402_Mar29_06.54.35.mrc,gctf/20S_402_Mar29_06.54.35.ctf,motioncor/20S_402_Mar29_06.54.35_DriftCorr.log,gctf/20S_402_Mar29_06.54.35_EPA.log,4.57077,1.060000,4.68292,300.000000,0.7983888888888889,3.217689,4570.768066,2.620000,143.714584,10000.000000,63.19,0.100000,/home/viktor/Downloads/input/20S_402_Mar29_06.54.35/20S_402_Mar29_06.54.35.ctf:mrc,/home/viktor/Downloads/input/20S_402_Mar29_06.54.35/20S_402_Mar29_06.54.35.mrc,gctf/20S_402_Mar29_06.54.35_gctf.log,4682.923340,motioncor/20S_402_Mar29_06.54.35_DW.mrc,4.626845,-0.11214999999999975
20S_399_Mar29_06.47.29,2017-12-15 14:48:52.647987,0.009172,62.254196,2.975260,motioncor/20S_399_Mar29_06.47.29.mrc,gctf/20S_399_Mar29_06.47.29.ctf,motioncor/20S_399_Mar29_06.47.29_DriftCorr.log,gctf/20S_399_Mar29_06.47.29_EPA.log,2.66071,1.060000,2.7769299999999997,300.000000,0.7915555555555555,9.674565,2660.707031,2.620000,142.475403,10000.000000,62.25,0.100000,/home/viktor/Downloads/input/20S_399_Mar29_06.47.29/20S_399_Mar29_06.47.29.ctf:mrc,/home/viktor/Downloads/input/20S_399_Mar29_06.47.29/20S_399_Mar29_06.47.29.mrc,gctf/20S_399_Mar29_06.47.29_gctf.log,2776.930664,motioncor/20S_399_Mar29_06.47.29_DW.mrc,2.7188199999999996,-0.11621999999999977
20S_398_Mar29_06.45.04,2017-12-15 14:49:23.680468,0.013543,68.202026,2.473736,motioncor/20S_398_Mar29_06.45.04.mrc,gctf/20S_398_Mar29_06.45.04.ctf,motioncor/20S_398_Mar29_06.45.04_DriftCorr.log,gctf/20S_398_Mar29_06.45.04_EPA.log,3.1000900000000002,1.060000,3.21877,300.000000,0.8118333333333333,7.412764,3100.093750,2.620000,146.132477,10000.000000,68.2,0.100000,/home/viktor/Downloads/input/20S_398_Mar29_06.45.04/20S_398_Mar29_06.45.04.ctf:mrc,/home/viktor/Downloads/input/20S_398_Mar29_06.45.04/20S_398_Mar29_06.45.04.mrc,gctf/20S_398_Mar29_06.45.04_gctf.log,3218.765625,motioncor/20S_398_Mar29_06.45.04_DW.mrc,3.1594300000000004,-0.1186799999999999
20S_397_Mar29_06.42.39,2017-12-15 14:49:54.796957,0.024482,64.524940,2.390688,motioncor/20S_397_Mar29_06.42.39.mrc,gctf/20S_397_Mar29_06.42.39.ctf,motioncor/20S_397_Mar29_06.42.39_DriftCorr.log,gctf/20S_397_Mar29_06.42.39_EPA.log,3.69782,1.060000,3.7921,300.000000,0.7748888888888888,2.4555569999999998,3697.822754,2.620000,139.479248,10000.000000,64.52,0.100000,/home/viktor/Downloads/input/20S_397_Mar29_06.42.39/20S_397_Mar29_06.42.39.ctf:mrc,/home/viktor/Downloads/input/20S_397_Mar29_06.42.39/20S_397_Mar29_06.42.39.mrc,gctf/20S_397_Mar29_06.42.39_gctf.log,3792.099121,motioncor/20S_397_Mar29_06.42.39_DW.mrc,3.74496,-0.09427999999999992
20S_396_Mar29_06.40.15,2017-12-15 14:50:25.734239,0.042796,64.733543,2.696387,motioncor/20S_396_Mar29_06.40.15.mrc,gctf/20S_396_Mar29_06.40.15.ctf,motioncor/20S_396_Mar29_06.40.15_DriftCorr.log,gctf/20S_396_Mar29_06.40.15_EPA.log,4.36024,1.060000,4.47183,300.000000,0.7668333333333334,2.941015,4360.236816,2.620000,138.027451,10000.000000,64.73,0.100000,/home/viktor/Downloads/input/20S_396_Mar29_06.40.15/20S_396_Mar29_06.40.15.ctf:mrc,/home/viktor/Downloads/input/20S_396_Mar29_06.40.15/20S_396_Mar29_06.40.15.mrc,gctf/20S_396_Mar29_06.40.15_gctf.log,4471.833496,motioncor/20S_396_Mar29_06.40.15_DW.mrc,4.416035,-0.11158999999999963
20S_395_Mar29_06.37.50,2017-12-15 14:50:56.219704,0.044182,70.676964,2.627877,motioncor/20S_395_Mar29_06.37.50.mrc,gctf/20S_395_Mar29_06.37.50.ctf,motioncor/20S_395_Mar29_06.37.50_DriftCorr.log,gctf/20S_395_Mar29_06.37.50_EPA.log,4.896100000000001,1.060000,4.9756,300.000000,0.7221666666666667,3.159185,4896.099609,2.620000,129.993759,10000.000000,70.68,0.100000,/home/viktor/Downloads/input/20S_395_Mar29_06.37.50/20S_395_Mar29_06.37.50.ctf:mrc,/home/viktor/Downloads/input/20S_395_Mar29_06.37.50/20S_395_Mar29_06.37.50.mrc,gctf/20S_395_Mar29_06.37.50_gctf.log,4975.595703,motioncor/20S_395_Mar29_06.37.50_DW.mrc,4.93585,-0.07949999999999946
20S_394_Mar29_06.35.25,2017-12-15 14:51:26.657683,0.043084,66.293640,2.593361,motioncor/20S_394_Mar29_06.35.25.mrc,gctf/20S_394_Mar29_06.35.25.ctf,motioncor/20S_394_Mar29_06.35.25_DriftCorr.log,gctf/20S_394_Mar29_06.35.25_EPA.log,5.223310000000001,1.060000,5.33305,300.000000,0.6864444444444444,3.4311849999999997,5223.307129,2.620000,123.556625,10000.000000,66.29,0.100000,/home/viktor/Downloads/input/20S_394_Mar29_06.35.25/20S_394_Mar29_06.35.25.ctf:mrc,/home/viktor/Downloads/input/20S_394_Mar29_06.35.25/20S_394_Mar29_06.35.25.mrc,gctf/20S_394_Mar29_06.35.25_gctf.log,5333.054199,motioncor/20S_394_Mar29_06.35.25_DW.mrc,5.27818,-0.1097399999999995
20S_392_Mar29_06.30.35,2017-12-15 14:51:57.122747,0.046750,68.537567,2.848446,motioncor/20S_392_Mar29_06.30.35.mrc,gctf/20S_392_Mar29_06.30.35.ctf,motioncor/20S_392_Mar29_06.30.35_DriftCorr.log,gctf/20S_392_Mar29_06.30.35_EPA.log,4.89319,1.060000,5.0069799999999995,300.000000,0.7136111111111111,3.4640190000000004,4893.194824,2.620000,128.450226,10000.000000,68.54,0.100000,/home/viktor/Downloads/input/20S_392_Mar29_06.30.35/20S_392_Mar29_06.30.35.ctf:mrc,/home/viktor/Downloads/input/20S_392_Mar29_06.30.35/20S_392_Mar29_06.30.35.mrc,gctf/20S_392_Mar29_06.30.35_gctf.log,5006.979980,motioncor/20S_392_Mar29_06.30.35_DW.mrc,4.950084999999999,-0.11378999999999984
20S_391_Mar29_06.28.11,2017-12-15 14:52:27.622694,0.050236,76.171997,2.444502,motioncor/20S_391_Mar29_06.28.11.mrc,gctf/20S_391_Mar29_06.28.11.ctf,motioncor/20S_391_Mar29_06.28.11_DriftCorr.log,gctf/20S_391_Mar29_06.28.11_EPA.log,5.71782,1.060000,5.87082,300.000000,0.647,3.054768,5717.821289,2.620000,116.463890,10000.000000,76.17,0.100000,/home/viktor/Downloads/input/20S_391_Mar29_06.28.11/20S_391_Mar29_06.28.11.ctf:mrc,/home/viktor/Downloads/input/20S_391_Mar29_06.28.11/20S_391_Mar29_06.28.11.mrc,gctf/20S_391_Mar29_06.28.11_gctf.log,5870.823242,motioncor/20S_391_Mar29_06.28.11_DW.mrc,5.79432,-0.15300000000000047
20S_390_Mar29_06.25.54,2017-12-15 14:52:58.088917,0.008574,71.851738,2.953012,motioncor/20S_390_Mar29_06.25.54.mrc,gctf/20S_390_Mar29_06.25.54.ctf,motioncor/20S_390_Mar29_06.25.54_DriftCorr.log,gctf/20S_390_Mar29_06.25.54_EPA.log,2.58025,1.060000,2.6925,300.000000,0.7090000000000001,3.48906,2580.254395,2.620000,127.621994,10000.000000,71.85,0.100000,/home/viktor/Downloads/input/20S_390_Mar29_06.25.54/20S_390_Mar29_06.25.54.ctf:mrc,/home/viktor/Downloads/input/20S_390_Mar29_06.25.54/20S_390_Mar29_06.25.54.mrc,gctf/20S_390_Mar29_06.25.54_gctf.log,2692.503906,motioncor/20S_390_Mar29_06.25.54_DW.mrc,2.636375,-0.11224999999999996
